wordform	frequency	dispersion
tarrytown	3	0.9828198844301445
hysterical	2	0.9828198844301445
convent	6	0.9828198844301445
candidate	1	0.9828198844301445
charms	1	0.9828198844301445
graces	1	0.9828198844301445
nun	4	0.9828198844301445
psychiatrist	4	0.9828198844301445
interpretation	2	0.9828198844301445
interpreted	1	0.9828198844301445
consensus	3	0.9778332406168403
insecure	1	0.9828198844301445
simply	1	0.9828198844301445
misguided	1	0.9828198844301445
marymount	3	0.9828198844301445
art	27	0.9694386392225848
gifted	2	0.9828198844301445
initially	2	0.9737787734359731
vatican	2	0.9828198844301445
garbed	1	0.9828198844301445
profuse	1	0.9828198844301445
robes	1	0.9828198844301445
garb	2	0.9828198844301445
medieval	1	0.9828198844301445
spain	4	0.9828198844301445
happenings	1	0.9828198844301445
franco	1	0.9828198844301445
repressed	1	0.9828198844301445
strife	1	0.9828198844301445
supported	1	0.9828198844301445
persecuted	1	0.9828198844301445
contracted	1	0.9828198844301445
medical	7	0.9495973097181919
assistance	1	0.9828198844301445
nuns	1	0.9828198844301445
clergy	1	0.9828198844301445
undiagnosed	1	0.9828198844301445
wa	2	0.9760190043752163
uterus	1	0.9828198844301445
operate	1	0.9828198844301445
planning	1	0.9828198844301445
destiny	1	0.9828198844301445
convalescing	1	0.9828198844301445
league	4	0.9624773846932587
halls	1	0.9828198844301445
discontent	1	0.9828198844301445
choices	4	0.9566187046754172
expressed	2	0.9682558774739015
discreet	1	0.9828198844301445
bloomingdale	1	0.9828198844301445
understated	1	0.9828198844301445
lung	3	0.9399447710403793
temporary	3	0.9567289621265654
logistically	1	0.9828198844301445
operations	1	0.9828198844301445
manic	1	0.9828198844301445
depressive	1	0.9828198844301445
profession	6	0.9600116271493938
vows	1	0.9828198844301445
discussions	1	0.9828198844301445
gathering	2	0.9624773846932587
platform	1	0.9828198844301445
rails	1	0.9828198844301445
injuries	1	0.9828198844301445
neurologist	1	0.9828198844301445
expert	1	0.9828198844301445
prognosis	1	0.9828198844301445
coma	2	0.9489858820345508
regain	1	0.9828198844301445
regained	3	0.9489858820345507
pondered	2	0.9682558774739015
ev	1	0.9828198844301445
greater	1	0.9828198844301445
privy	1	0.9828198844301445
happier	2	0.9733026617151049
striving	2	0.9828198844301445
rhetorically	1	0.9828198844301445
wadesboro	6	0.988473084652664
westburg	1	0.988473084652664
cabbage	1	0.988473084652664
w-a-d-e-s-b-o-r-o	1	0.988473084652664
collard	1	0.988473084652664
anson	2	0.988473084652664
my--	1	0.988473084652664
recollections	2	0.9546390822570704
pause	11	0.9098043932582581
automobiles	2	0.977437316133171
braid	1	0.988473084652664
two-room	1	0.988473084652664
electricity	5	0.9731924042639564
dollhouse	1	0.988473084652664
playhouse	5	0.9546390822570703
porches	1	0.988473084652664
grocer	1	0.988473084652664
stepping	1	0.988473084652664
alcoholic	3	0.988473084652664
hauls	1	0.988473084652664
bound	1	0.988473084652664
plumber	1	0.988473084652664
delivered	1	0.988473084652664
waking	1	0.988473084652664
clop	2	0.988473084652664
secure	1	0.988473084652664
refrigerators	1	0.988473084652664
cake	2	0.9771015320774008
drunks	1	0.988473084652664
clayton	1	0.988473084652664
mumbled	1	0.988473084652664
troubles	1	0.988473084652664
stomach	3	0.9726060350919397
watkins	3	0.9766955841890815
paranoid	1	0.988473084652664
schizophrenic	1	0.988473084652664
dresser	3	0.9838623185137295
arranging	1	0.988473084652664
witchcraft	2	0.988473084652664
ya	3	0.9779585331749635
remind	1	0.988473084652664
magazine	3	0.9838623185137295
rougher	1	0.988473084652664
heron	1	0.988473084652664
addict	1	0.988473084652664
danced	1	0.988473084652664
eleanor	1	0.988473084652664
ruth	2	0.988473084652664
designer	1	0.988473084652664
schmick	1	0.988473084652664
wiring	3	0.988473084652664
heaters	4	0.988473084652664
then--	1	0.988473084652664
inspector	2	0.988473084652664
jealous	6	0.9753925415846001
men--	1	0.988473084652664
gauges	1	0.988473084652664
nicole	4	0.988473084652664
buttons	1	0.988473084652664
amy	1	0.988473084652664
miscarriage	1	0.988473084652664
swore	1	0.988473084652664
49	2	0.9753223777520511
chuck	1	0.988473084652664
berry	2	0.9816722045977359
fats	1	0.988473084652664
elvis	4	0.988473084652664
presley	1	0.988473084652664
platters	1	0.988473084652664
daddies	1	0.988473084652664
mamas	1	0.988473084652664
legend	1	0.988473084652664
preacher	1	0.988473084652664
charisma	1	0.988473084652664
sheep	2	0.9776427959284931
elma	2	0.988473084652664
stealing	1	0.988473084652664
probation	1	0.988473084652664
warnings	1	0.988473084652664
hooky	2	0.9779585331749636
jet-black	1	0.988473084652664
ace	1	0.988473084652664
spades	1	0.988473084652664
complexion	1	0.988473084652664
bank--	1	0.988473084652664
panties	1	0.988473084652664
nothings	1	0.988473084652664
jbm	31	0.9858419409320766
knowed	7	0.9858419409320766
babe	8	0.9858419409320766
tobacco-	1	0.9858419409320766
choking	1	0.9858419409320766
coughing	1	0.9858419409320766
fussing	1	0.9858419409320766
mischievous	2	0.9753273894543759
catered	2	0.9764650458821349
repeat	2	0.9760991916124151
sugar	4	0.9520079385364828
charity	3	0.9858419409320766
vine	2	0.9858419409320766
poison	2	0.9858419409320766
puffed	1	0.9858419409320766
boiled	3	0.9602421654563406
baked	1	0.9858419409320766
potato	3	0.9768008299379051
sausage	3	0.9520079385364828
vienna	1	0.9858419409320766
potted	3	0.9858419409320766
vie-	1	0.9858419409320766
sausages	1	0.9858419409320766
yolk	2	0.9858419409320766
da-	1	0.9858419409320766
lordy	1	0.9858419409320766
josephine	3	0.9858419409320766
beating	2	0.9858419409320766
gal	1	0.9858419409320766
gully	2	0.9858419409320766
clawed	3	0.9858419409320766
huh-uh	4	0.974204768133592
strength	2	0.9760991916124151
switches	1	0.9858419409320766
charlie	2	0.9858419409320766
me-	1	0.9858419409320766
too-	1	0.9858419409320766
beatings	1	0.9858419409320766
meanest	1	0.9858419409320766
ever-	1	0.9858419409320766
kettles	3	0.9780888374354118
heated	1	0.9858419409320766
rinsed	1	0.9858419409320766
seams	3	0.9520079385364828
she-	1	0.9858419409320766
times-	1	0.9858419409320766
no-	1	0.9858419409320766
hancherkefs	1	0.9858419409320766
millionaires	1	0.9858419409320766
ironing	2	0.9858419409320766
wheeler	3	0.9780888374354118
you-	1	0.9858419409320766
wrinkle	1	0.9858419409320766
whippings	1	0.9858419409320766
floors	2	0.9858419409320766
scrub	2	0.9858419409320766
cracks	2	0.9858419409320766
caf	1	0.9858419409320766
washerette	1	0.9858419409320766
bleach	4	0.9858419409320766
towels	2	0.9858419409320766
pouring	1	0.9858419409320766
holes-	1	0.9858419409320766
all-	1	0.9858419409320766
i-	1	0.9858419409320766
julia	1	0.9905729879268091
kate	1	0.9905729879268091
morris	1	0.9905729879268091
importance	1	0.9905729879268091
katie	1	0.9905729879268091
sharp	1	0.9905729879268091
catherines	1	0.9905729879268091
margarets	1	0.9905729879268091
leading	2	0.9760089809705662
rapunzle	4	0.9905729879268091
princess	5	0.9645722762650791
blond	2	0.9762695894914627
play-act	2	0.9905729879268091
beauty	6	0.9629434730094771
prince	2	0.9855863441135051
mythology	1	0.9905729879268091
nancy	5	0.9392381210125642
fashion	3	0.9905729879268091
alright	1	0.9905729879268091
perreti	1	0.9905729879268091
concerning	1	0.9905729879268091
satan	1	0.9905729879268091
preachy	1	0.9905729879268091
gospel	1	0.9905729879268091
synopsis	1	0.9905729879268091
101	1	0.9905729879268091
dalmatians	1	0.9905729879268091
coincidence	1	0.9905729879268091
typical	4	0.9716538116502033
dwarfs	1	0.9905729879268091
purpose	3	0.962682864488581
escaping	1	0.9905729879268091
cornwell	1	0.9905729879268091
pathologist	1	0.9905729879268091
kay	1	0.9905729879268091
scarpetta	1	0.9905729879268091
amour	1	0.9905729879268091
sackett	1	0.9905729879268091
oriented	1	0.9905729879268091
albuquerque	1	0.9905729879268091
mexico	3	0.9905729879268091
thrills	1	0.9905729879268091
talented	1	0.9905729879268091
rudolpho	2	0.9905729879268091
aniya	2	0.9905729879268091
hispanic	5	0.9905729879268091
bless	1	0.9905729879268091
ultima	1	0.9905729879268091
mystical	1	0.9905729879268091
mysticism	1	0.9905729879268091
religion	2	0.9760089809705662
geo	1	0.9905729879268091
geographically	1	0.9905729879268091
integrated	2	0.9867791292668381
conquistadors	1	0.9905729879268091
hillerman	1	0.9905729879268091
delve	1	0.9905729879268091
fore	2	0.9774222810261962
promote	1	0.9905729879268091
usual	2	0.9833310780672871
beaches	1	0.9905729879268091
banks	3	0.9732525446918555
arollos	1	0.9905729879268091
runoff	1	0.9905729879268091
ditches	1	0.9905729879268091
snyder	1	0.9937153252845394
vicksburg	2	0.9937153252845394
lou--	1	0.9937153252845394
mississippi	3	0.9937153252845394
louisiana	2	0.9937153252845394
babies	2	0.9937153252845394
mercy	1	0.9937153252845394
facilities	2	0.9856765547553538
cyprus	1	0.9937153252845394
tummy	2	0.9937153252845394
strapped	1	0.9937153252845394
afterwards	3	0.9548946790756417
assure	1	0.9937153252845394
manners	1	0.9937153252845394
served	5	0.9603674580144638
rice	9	0.9843384302345977
dessert	1	0.9937153252845394
tickled	1	0.9937153252845394
fair	1	0.9937153252845394
unemotional	1	0.9937153252845394
darling	2	0.9937153252845394
congenital	2	0.9598813228889458
presence	4	0.9775375501796697
advances	1	0.9937153252845394
courted	1	0.9937153252845394
remarried	2	0.9883878857131403
dislike	2	0.9803892088025541
florid	1	0.9937153252845394
suspicious	1	0.9937153252845394
quarreling	1	0.9937153252845394
florida	4	0.9809455077606211
miami	6	0.970681541399167
coaster	2	0.9937153252845394
pontchartrain	1	0.9937153252845394
nearing	1	0.9937153252845394
gay	2	0.9937153252845394
annette	2	0.9846742142903679
flash	1	0.9937153252845394
ashen	1	0.9937153252845394
curiously	1	0.9937153252845394
pact	1	0.9937153252845394
prayed	1	0.9937153252845394
remembrance	1	0.9937153252845394
virtually	1	0.9937153252845394
rear	1	0.9937153252845394
dry	3	0.9759338054356925
naughty	2	0.9856765547553538
5000	1	0.9937153252845394
lined	1	0.9937153252845394
hardware	3	0.9937153252845394
stare	1	0.9937153252845394
lsu	1	0.9937153252845394
majored	1	0.9937153252845394
physics	1	0.9937153252845394
register	3	0.9937153252845394
weigh	2	0.9937153252845394
purchase	2	0.9856765547553538
sack	1	0.9937153252845394
punch	2	0.9823437727092761
murphy	1	0.9987270276094682
dorian	1	0.9983411265304487
is--	2	0.9873053580109556
myles	2	0.9983411265304487
indianapolis	1	0.9983411265304487
indiana	2	0.9885983772107874
memorized	1	0.9983411265304487
grandparent	1	0.9983411265304487
serials	1	0.9883628272015156
episode	1	0.9883628272015156
prizes	4	0.9883628272015156
photos	1	0.9883628272015156
stairs	7	0.9477279447509936
balcony	1	0.9883628272015156
circled	3	0.9765853267379331
treats	1	0.9883628272015156
dilworth	3	0.9883628272015156
95	3	0.967950163632081
old-	1	0.9883628272015156
prices	3	0.9752121203009028
lollipops	1	0.9883628272015156
suckers	3	0.9883628272015156
referred	1	0.9883628272015156
tootsie	2	0.9883628272015156
penny	1	0.9883628272015156
refreshment	1	0.9883628272015156
bakery	3	0.9883628272015156
for-	2	0.9680203274646298
scraps	1	0.9883628272015156
mistakes	3	0.9575057759869295
vividly	1	0.9883628272015156
kathy	5	0.9883628272015156
josey	1	0.9883628272015156
businesswomen	1	0.9883628272015156
ups	2	0.9883628272015156
belonged	4	0.9660707752602324
pearls	1	0.9883628272015156
beads	1	0.9883628272015156
necklace	3	0.9883628272015156
jointly	1	0.9883628272015156
intentionally	1	0.9883628272015156
kinda	2	0.9833761833882115
trump	1	0.9883628272015156
card	1	0.9883628272015156
jill	2	0.9883628272015156
robin	13	0.9815619471465872
marion	3	0.9883628272015156
saretha	3	0.9883628272015156
banisters	2	0.9883628272015156
castle	1	0.9883628272015156
oak	1	0.9883628272015156
climbable	1	0.9883628272015156
branches	8	0.9806949226443746
extending	1	0.9883628272015156
straddle	2	0.9883628272015156
jungle	6	0.9680203274646298
elephant	2	0.9680203274646298
remaining	1	0.9883628272015156
planted	1	0.9883628272015156
throne	3	0.9883628272015156
queen	5	0.9686918955761703
audrey	1	0.9883628272015156
hepburn	1	0.9883628272015156
betty	2	0.9883628272015156
belle	2	0.9883628272015156
vw	2	0.9883628272015156
beetle	2	0.9883628272015156
hut	1	0.9883628272015156
waitresses	2	0.9883628272015156
tips	1	0.9883628272015156
spectacle	1	0.9883628272015156
giggling	1	0.9883628272015156
row	1	0.9883628272015156
seats	3	0.9726962457337885
filed	2	0.9778482757238152
hype	1	0.9883628272015156
suspenseful	1	0.9883628272015156
nightmare	2	0.9806949226443746
elm	1	0.9883628272015156
intense	1	0.9883628272015156
nesbitt	1	0.9856966015646536
newburg	1	0.9856966015646536
fianc	6	0.9795572662166157
dean	7	0.9723704850826681
blond-haired	1	0.9856966015646536
dude	12	0.9664466529346024
maxima	7	0.9856966015646536
97	4	0.9670831391298682
enthusiastic	1	0.9856966015646536
scratch	1	0.9856966015646536
price	3	0.9725458946640404
interacting	1	0.9856966015646536
easy-going	1	0.9856966015646536
atm	1	0.9856966015646536
salon	1	0.9856966015646536
beautician	3	0.9856966015646536
caro	1	0.9856966015646536
carolinians	1	0.9856966015646536
motherfuckers	1	0.9856966015646536
conniving	1	0.9856966015646536
scales	1	0.9856966015646536
females	1	0.9856966015646536
spectrum	2	0.9856966015646536
void	1	0.9856966015646536
revised	1	0.9856966015646536
bare	1	0.9856966015646536
saying--	1	0.9856966015646536
refuge	1	0.9856966015646536
accounting	1	0.9856966015646536
models	2	0.9711325946084107
fuck	1	0.9856966015646536
contained	1	0.9856966015646536
confronted	2	0.9856966015646536
confront	1	0.9856966015646536
transaction	1	0.9856966015646536
smack	2	0.9723153563570939
violated	1	0.9856966015646536
smug	1	0.9856966015646536
rhonda	1	0.9856966015646536
shasta	2	0.9856966015646536
piggish	3	0.9856966015646536
vibe	1	0.9856966015646536
animated	2	0.9856966015646536
tap	3	0.9404910465937965
analysis	3	0.9666571444322493
compounds	1	0.9856966015646536
classify	2	0.9856966015646536
hurts	4	0.9698896924318282
smiling	1	0.9856966015646536
fucking	2	0.9856966015646536
wildest	1	0.9856966015646536
hospitality	3	0.973578305342976
classifying	1	0.9856966015646536
farms	5	0.9136834508577527
slavery	1	0.9856966015646536
masch	2	0.9856966015646536
entity	1	0.9856966015646536
cheap	2	0.9856966015646536
robbed	1	0.9856966015646536
angie	4	0.9739191011010709
sandbagged	1	0.9856966015646536
1986	3	0.9921667092661365
bhd	1	0.9939007582705619
bhb	3	0.9939007582705619
bandit	9	0.9939007582705619
creepy	1	0.9939007582705619
briarwood	1	0.9939007582705619
plaza	1	0.9939007582705619
raped	3	0.9939007582705619
stitches	1	0.9939007582705619
raping	1	0.9939007582705619
disappeared	2	0.9939007582705619
bhb-	1	0.9939007582705619
orr	2	0.9939007582705619
hampshire	1	0.9939007582705619
razz	1	0.9939007582705619
whatnot	2	0.9939007582705619
bandit-	1	0.9939007582705619
us-	1	0.9939007582705619
purposely	1	0.9939007582705619
shook	2	0.9600667558749681
urban	2	0.9793367513143189
legends	1	0.9939007582705619
minds	2	0.9793367513143189
jason	1	0.9922468965033353
phillips	1	0.9922468965033353
23	5	0.965910400785835
granddaddy	7	0.9584128941077417
bootlegger	2	0.9922468965033353
yanceyville	3	0.9922468965033353
sheriff	9	0.9922468965033353
deputies	5	0.9922468965033353
moonshine	2	0.9922468965033353
liquor	1	0.9922468965033353
kkk	2	0.9922468965033353
klan	2	0.9922468965033353
deer	4	0.9922468965033353
lynched	1	0.9922468965033353
burnt	5	0.9857818005041774
coop	5	0.9922468965033353
bootlegging	2	0.9922468965033353
stink	1	0.9922468965033353
acres	7	0.9641563049721097
ass	2	0.9814166077791644
rods	1	0.9922468965033353
claudia	2	0.9922468965033353
hubert	1	0.9922468965033353
trails	1	0.9922468965033353
wheelers	1	0.9922468965033353
bootleg	1	0.9922468965033353
owen	3	0.9922468965033353
prettiest	1	0.9922468965033353
scenery	1	0.9922468965033353
pave	1	0.9922468965033353
buck	1	0.9922468965033353
claudine	1	0.9922468965033353
polk	2	0.9974239850049867
polkton	1	0.9974239850049867
cottonville	1	0.9974239850049867
norwood	1	0.9974239850049867
stanley	1	0.9974239850049867
encyclopedias--	1	0.9974239850049867
encyclopedias	1	0.9974239850049867
one-on-one	1	0.9974239850049867
pop-out	1	0.9974239850049867
voicestart	1	0.9868492930993871
prevatte	1	0.9868492930993871
sign	7	0.9667724135857226
rotation	10	0.9868492930993871
university	19	0.9259571098515031
lube	1	0.9868492930993871
cheaper	1	0.9868492930993871
inspection	7	0.9868492930993871
bout	1	0.9868492930993871
pennzoil	1	0.9868492930993871
wiper	5	0.9868492930993871
blades	5	0.9868492930993871
dull	1	0.9868492930993871
replace	2	0.9760190043752162
blade	2	0.9868492930993871
whoopty	1	0.9868492930993871
cracking	1	0.9868492930993871
installation	1	0.9868492930993871
strand	1	0.9868492930993871
weekdays	2	0.9868492930993871
mv	1	0.9868492930993871
mh	2	0.9868492930993871
twenty-seven	2	0.9868492930993871
print	3	0.9803841971002291
rotated	3	0.9796073832398651
dadadadada	1	0.9868492930993871
screwed	1	0.9868492930993871
goes--	2	0.9868492930993871
lug	7	0.9868492930993871
rotate	6	0.9868492930993871
nut	3	0.9868492930993871
pocketbook	5	0.9763347416216867
dealership	2	0.9868492930993871
lugs	2	0.9868492930993871
professionals	1	0.9868492930993871
machines	2	0.9735231766174017
warn	1	0.9868492930993871
transmission	1	0.9868492930993871
fluid	1	0.9868492930993871
squeaking	1	0.9868492930993871
hawk	2	0.9750717926358046
68	1	0.9868492930993871
sticker	4	0.9805596066816016
seventeen	2	0.9760190043752162
receipt	1	0.9868492930993871
annoying	1	0.9868492930993871
dollaring	2	0.9868492930993871
58	1	0.9868492930993871
goddamn	1	0.9868492930993871
puts	1	0.9868492930993871
livid	1	0.9868492930993871
vacuum	3	0.9530152907037934
wilson	1	0.9909588890058286
propst	6	0.9909588890058286
corben	2	0.9909588890058286
blackwelder	1	0.9909588890058286
toyland	1	0.9909588890058286
clapboard	1	0.9909588890058286
madison	2	0.9815819939558871
wi	1	0.9909588890058286
mayo	1	0.9909588890058286
clinic	2	0.9795873364305654
admirable	1	0.9909588890058286
alzheimer	1	0.9909588890058286
calloway	1	0.9909588890058286
howell	2	0.9909588890058286
baptist	1	0.9909588890058286
601	1	0.9909588890058286
twentieth	1	0.9909588890058286
heilig-	1	0.9909588890058286
meyers	1	0.9909588890058286
livery	1	0.9909588890058286
stable	1	0.9909588890058286
etta	2	0.9909588890058286
caroline	3	0.9846541674810683
ritchie	1	0.9909588890058286
1901	2	0.9909588890058286
schoolteacher	2	0.9909588890058286
admire	1	0.9909588890058286
clara	1	0.9909588890058286
bond	4	0.9909588890058286
referendums	3	0.9909588890058286
referendum	1	0.9909588890058286
genuinely--	1	0.9909588890058286
voter	1	0.9909588890058286
93	1	0.9909588890058286
vote	2	0.9788405927841509
experiencing	1	0.9909588890058286
classrooms	1	0.9909588890058286
disciplined	1	0.9909588890058286
genealogy	1	0.9909588890058286
pardon	1	0.9909588890058286
1828	1	0.9909588890058286
1830	1	0.9909588890058286
1831	1	0.9909588890058286
regiment	1	0.9909588890058286
teens	1	0.9909588890058286
phenomenal	1	0.9909588890058286
recollect	1	0.9909588890058286
video	1	0.9909588890058286
interviews	2	0.9776327725238432
cared	2	0.9832909844486877
smallpox	1	0.9909588890058286
recalled	1	0.9909588890058286
600	2	0.9799231204863356
dearest	2	0.9909588890058286
fredericksburg	1	0.9909588890058286
1862	1	0.9909588890058286
1863	1	0.9909588890058286
wheat	1	0.9909588890058286
oats	1	0.9909588890058286
timber	1	0.9909588890058286
doing--	1	0.9909588890058286
affairs	1	0.9909588890058286
respond	2	0.9706163892689429
matthew	2	0.9828950599650182
purdie	1	0.9950133561866958
recount	1	0.9950133561866958
1990	2	0.9950133561866958
mossier	1	0.9950133561866958
discussed	2	0.9950133561866958
clears	2	0.9828950599650182
flirting	2	0.9950133561866958
officially	1	0.9950133561866958
poorest	1	0.9950133561866958
sequel	1	0.9950133561866958
kiss	2	0.9912194975267248
baskin-	1	0.9950133561866958
robbins	1	0.9950133561866958
caramel	1	0.9950133561866958
chip	2	0.9856364611367543
halloween	1	0.9950133561866958
dove	3	0.9950133561866958
index	1	0.9950133561866958
balls	3	0.9518024587411607
wrist	1	0.9950133561866958
stinky	1	0.9950133561866958
greensboro	3	0.9741596628126675
ashbrook	1	0.9950133561866958
giggled	1	0.9950133561866958
colleges	4	0.9609287686748557
winston-	2	0.9950133561866958
salem	2	0.9950133561866958
reign	2	0.9816872397047105
discussing	1	0.9950133561866958
atlanta	3	0.9611793537911022
fights	4	0.9601068494935673
charming	1	0.9950133561866958
dayton	3	0.9878817037783223
wes	2	0.9878817037783223
reservation	1	0.9878817037783223
elective	1	0.9878817037783223
focusing	1	0.9878817037783223
customs	1	0.9878817037783223
value	4	0.954157958833877
versa	1	0.9878817037783223
association	1	0.9878817037783223
participation	1	0.9878817037783223
denver	5	0.9817423684302846
intentional	2	0.9878817037783223
mundane	1	0.9878817037783223
mentioned-	1	0.9878817037783223
phrases	1	0.9878817037783223
phrase	1	0.9878817037783223
greeting	2	0.9878817037783223
elsewhere	1	0.9878817037783223
usage	1	0.9878817037783223
northeast	1	0.9878817037783223
fitting	1	0.9878817037783223
neighborhoods	1	0.9878817037783223
storefronts	1	0.9878817037783223
sharon	2	0.9878817037783223
fairview	1	0.9878817037783223
hither	1	0.9878817037783223
yon	1	0.9878817037783223
well-recognized	1	0.9878817037783223
regional	3	0.9878817037783223
rea	1	0.9878817037783223
services	3	0.9878817037783223
government	5	0.9540477013827287
deciding	1	0.9878817037783223
amenities	1	0.9878817037783223
annexed	1	0.9878817037783223
annex	2	0.9878817037783223
petitioned	1	0.9878817037783223
outsiders	1	0.9878817037783223
inclusive	1	0.9878817037783223
parks	4	0.9878817037783223
cabins	1	0.9878817037783223
people-wise	1	0.9878817037783223
accents	1	0.9878817037783223
fewer	1	0.9878817037783223
governments	2	0.9878817037783223
agency	1	0.9878817037783223
cleveland	4	0.9878817037783223
representative	2	0.9817423684302846
politics	1	0.9878817037783223
sector	3	0.9878817037783223
public	5	0.9760490745891656
reinventing	1	0.9878817037783223
reengineer	1	0.9878817037783223
processes	1	0.9878817037783223
stewards	1	0.9878817037783223
reasonable	1	0.9878817037783223
provide	1	0.9878817037783223
can-do	1	0.9878817037783223
spirit	2	0.974555587296337
civic	1	0.9878817037783223
partnering	1	0.9878817037783223
recognized	2	0.9878817037783223
populations	1	0.9878817037783223
managing	1	0.9878817037783223
drawback	1	0.9878817037783223
factor	3	0.9529751970851937
acquainted	2	0.974555587296337
purdue	3	0.9878817037783223
problematic	1	0.9878817037783223
susan	1	0.9878817037783223
baldwin	1	0.9878817037783223
wallace	1	0.9878817037783223
credits	1	0.9878817037783223
transferring	1	0.9878817037783223
housing	1	0.9878817037783223
tight	4	0.9228749129216721
budget	1	0.9878817037783223
assistantship	1	0.9878817037783223
queens	3	0.9938606646519622
october	3	0.9600266622563685
twenty-fifth	1	0.9938606646519622
1976	1	0.9938606646519622
throgs	1	0.9938606646519622
bayside	1	0.9938606646519622
poconos	2	0.9938606646519622
stroudsburg	1	0.9938606646519622
refer	2	0.9938606646519622
yankee	5	0.9938606646519622
austrian	1	0.9938606646519622
jew	1	0.9938606646519622
roman	1	0.9938606646519622
roughly	1	0.9938606646519622
grits	2	0.9858218941227767
instill	2	0.9938606646519622
thus	1	0.9938606646519622
deferred	1	0.9938606646519622
proposed	2	0.9938606646519622
bronx	1	0.9938606646519622
stadium	1	0.9938606646519622
fans	1	0.9938606646519622
fifty-	2	0.9938606646519622
honeymooners	1	0.9938606646519622
brighter	2	0.9938606646519622
pharmaceutical	1	0.9938606646519622
hiking	1	0.9938606646519622
biking	1	0.9938606646519622
suspect	1	0.9938606646519622
creating	1	0.9938606646519622
motivated	1	0.9938606646519622
competitive	2	0.9938606646519622
appealing	2	0.9805345481699768
wilmington	3	0.9600266622563685
steady	1	0.9938606646519622
laura	1	0.9935349040008418
ragonese	1	0.9935349040008418
connecticut	3	0.9858669994437009
internet	4	0.9802087875188565
upcoming	1	0.9935349040008418
coral	3	0.9935349040008418
diane	2	0.9935349040008418
escort	1	0.9935349040008418
anticipating	1	0.9935349040008418
savannah	4	0.9935349040008418
clutch	4	0.9935349040008418
di	1	0.9935349040008418
truckers	1	0.9935349040008418
honky-tonk	1	0.9935349040008418
decal	1	0.9935349040008418
shady	2	0.9817574035372593
curb	2	0.9935349040008418
assesses	1	0.9935349040008418
snapped	1	0.9935349040008418
murdered	2	0.9827046152766709
descending	1	0.9935349040008418
rigged	1	0.9935349040008418
mardi	1	0.9935349040008418
gras	1	0.9935349040008418
mar	1	0.9935349040008418
hotels	1	0.9935349040008418
booked	1	0.9935349040008418
coast	5	0.9534112151874626
unpacked	1	0.9935349040008418
sunscreen	1	0.9935349040008418
suntan	3	0.9935349040008418
sunburn	2	0.9935349040008418
slap	1	0.9935349040008418
lotion	1	0.9935349040008418
visited	3	0.9789708970445989
teddy	1	0.9935349040008418
myers	1	0.9935349040008418
epidemic	3	0.9597009016052481
tide	1	0.9935349040008418
allison	2	0.9935349040008418
strewn	1	0.9935349040008418
barb	1	0.9935349040008418
mechanisms	1	0.9935349040008418
swelled	1	0.9935349040008418
bush	1	0.9937103135822144
okey-dokey	2	0.980384197100229
gage	3	0.9937103135822144
picks	1	0.9937103135822144
whichever	1	0.9937103135822144
eagles	5	0.9937103135822144
paddle	1	0.9937103135822144
starving	2	0.9937103135822144
dropping	1	0.9937103135822144
overcome	1	0.9937103135822144
enemy	1	0.9937103135822144
bloody	1	0.9937103135822144
wins	1	0.9937103135822144
eden	1	0.9937103135822144
rob	5	0.9937103135822144
hurting	5	0.9819328131186318
hearse	9	0.9937103135822144
convertible	5	0.9937103135822144
like-	5	0.9559822184801512
velvet	1	0.9937103135822144
hooker	5	0.9937103135822144
canoe	3	0.9937103135822144
strung	1	0.9937103135822144
pulley	1	0.9937103135822144
unhook	1	0.9937103135822144
reid	1	0.9904827772849603
entertained	3	0.9566487748893666
mainly	3	0.9841780557601999
laziest	1	0.9904827772849603
stubborn	1	0.9904827772849603
complained	1	0.9904827772849603
badly	2	0.9799682258072597
stomping	1	0.9904827772849603
butcher	3	0.9904827772849603
drawer	1	0.9904827772849603
applying	1	0.9904827772849603
scholarship	4	0.9759187703287174
livingstone	2	0.9759187703287174
smith	3	0.9828148727278194
yarn	1	0.9904827772849603
cafeteria	1	0.9904827772849603
cashier	1	0.9904827772849603
piedmont	1	0.9904827772849603
entrance	2	0.9824440067557746
transcript	1	0.9904827772849603
apply	3	0.9904827772849603
proofread	1	0.9904827772849603
excellent	1	0.9904827772849603
mailed	1	0.9904827772849603
150	1	0.9904827772849603
assistants	1	0.9904827772849603
applied	1	0.9904827772849603
economics	1	0.9904827772849603
ill	3	0.9771015320774006
sub	3	0.9904827772849603
hired	1	0.9904827772849603
damper	1	0.9904827772849603
pursued	2	0.9811058822350187
enderly	2	0.9904827772849603
offered	2	0.9759187703287174
ashley	1	0.9904827772849603
berryhill	5	0.9904827772849603
retire	3	0.9771566608029748
rindner	1	0.9982659509955746
antonio	1	0.9982659509955746
extensive	1	0.9982659509955746
farmers	5	0.9476126755975203
wealth	1	0.9982659509955746
santa	9	0.9842482195927491
alma	2	0.9931991199450717
michigan	6	0.9786351129888288
englishmen	1	0.9931991199450717
1936	1	0.9931991199450717
piled	2	0.9931991199450717
elements	2	0.9931991199450717
grass	3	0.9675993444693357
waving	2	0.972856620208186
breeze	2	0.9931991199450717
indeed	1	0.9931991199450717
flapping	1	0.9931991199450717
wallpaper	1	0.9931991199450717
rapids	1	0.9931991199450717
catherine	1	0.9931991199450717
mcgovern	2	0.9931991199450717
