item	frequency	dispersion	REF	PRED	MOD
c̓ic̓iša	2	1.3677982309347356	0	0	0
sit̓a	2	1.3467606980635907	0	0	0
nasqʷ	1	0.867798230934736	0	0	0
putq-w̓isa·	1	0.867798230934736	0	0	0
waxʷ-ckʷi·	1	0.867798230934736	0	0	0
c̓iš	1	0.867798230934736	0	0	0
ʕaqƛ-ʼakƛi	1	0.867798230934736	0	0	0
qač-l	2	1.3677982309347356	0	0	0
qʷaː-ʔuk	1	0.867798230934736	0	0	0
qač	1	0.867798230934736	0	0	0
dupcv-č̓iḥ-ḥɬi	1	0.9884054506335167	0	0	0
ƛ̓aḥ-iqs-iːɬ	1	0.9884054506335167	0	0	0
n̓uḥ	1	0.9884054506335167	0	0	0
quːxsum	1	0.9884054506335167	0	0	0
t̓ašiː	2	1.3754482428878796	0	0	0
piːcksy̓i	2	1.4884054506335163	0	0	0
hiʔiːs-w̓it̓as	1	0.9884054506335167	0	0	0
c̓us-ʼi·(ƛ)	1	0.9884054506335167	0	0	0
m̓u-ʔakʷa	1	0.9884054506335167	0	0	0
č̓ičmaq	1	0.9884054506335167	0	0	0
his-sta·	1	0.9884054506335167	0	0	0
t̓iqʷ-sči-piƛ	1	0.9884054506335167	0	0	0
ʔuːš-y̓inƛ	1	0.9884054506335167	0	0	0
haɬa·q-p̓uːƛ	1	0.9884054506335167	0	0	0
ʔuːš-aḥta	1	0.9884054506335167	0	0	0
hiš-aḥta	1	0.9884054506335167	0	0	0
dupcv-č̓iḥ-ḥɬi·	1	0.9884054506335167	0	0	0
n̓up-qʔičḥ	5	2.8754482428878796	0	0	0
ʔaƛ-qʔičḥ	2	1.4884054506335163	0	0	0
qacc̓a-qʔičḥ	1	0.9884054506335167	0	0	0
ʔunič	1	0.9884054506335167	0	0	0
hapt-ʽiɬ	1	0.9884054506335167	0	0	0
n̓uḥ-yaq-ʽiɬ	1	0.9884054506335167	0	0	0
ƛawa-qčik	1	0.9884054506335167	0	0	0
miɬ	1	0.9884054506335167	0	0	0
ƛ̓iːc̓uː	1	0.9884054506335167	0	0	0
qawiqaːɬ	31	15.920392063112597	0	0	0
ʔu-ʼaɬuk	1	0.9203920631125987	0	0	0
wi-pap	2	1.4203920631125984	0	0	0
ƛaʔuː-cḥi	1	0.9203920631125987	0	0	0
kʷis-dup…sa·ḥi	1	0.9203920631125987	0	0	0
wik-ʔi·(ƛ)	1	0.9203920631125987	0	0	0
hiɬ-inʕatu	3	1.9203920631125986	0	0	0
ʔuːc̓uqʷaʔi	1	0.9203920631125987	0	0	0
hačɬiːƛ-spa	1	0.9203920631125987	0	0	0
ʔaɬčac	2	1.4203920631125984	0	0	0
naːḥt̓ač	1	0.9203920631125987	0	0	0
ʔaːma	1	0.9203920631125987	0	0	0
k̓aːsč̓a	2	1.4203920631125984	0	0	0
ʔana-uː	1	0.9203920631125987	0	0	0
y̓uːqʷaː-ƛa·	1	0.9203920631125987	0	0	0
ƛaʔu-(k)taq-ʼas	1	0.9203920631125987	0	0	0
ʔaḥʔaː-ƛa·	1	0.9203920631125987	0	0	0
c̓awa·	1	0.9203920631125987	0	0	0
naʔaː-ataḥ-ʼi·sim	1	0.9203920631125987	0	0	0
ʔuyiː	1	0.9203920631125987	0	0	0
aɬa	1	0.9203920631125987	0	0	0
naʔaː-ataḥ	2	1.4203920631125984	0	0	0
ʔuːš-w̓in	1	0.9203920631125987	0	0	0
wik-ʽiɬ	3	1.9203920631125986	0	0	0
tukuːk	12	6.420392063112599	0	0	0
hiḥ	4	2.420392063112599	0	0	0
c̓ax	4	2.420392063112599	0	0	0
ƛ̓ax	1	0.9203920631125987	0	0	0
čiː-(kʷ)ituƛ	1	0.9203920631125987	0	0	0
hiɬ-ʼa·	3	1.9203920631125986	0	0	0
ʔaḥʔaːɬ	1	0.9203920631125987	0	0	0
ʔu-t̓iʔiɬ	1	0.9203920631125987	0	0	0
qʷea-ya·tuk	1	0.9203920631125987	0	0	0
ƛ̓iniːḥak	2	1.4203920631125984	0	0	0
č̓u	5	2.920392063112599	0	0	0
hin-ʔi·ʔatu	1	0.9203920631125987	0	0	0
ʔiq-sa·cu	1	0.9203920631125987	0	0	0
hiḥ-ʼu(ƛ)	3	1.9203920631125986	0	0	0
ʔana-qs	2	1.4203920631125984	0	0	0
wi-ʔiː	1	0.9203920631125987	0	0	0
ʔaqiʔištiːk	1	0.9203920631125987	0	0	0
ḥacxʷinƛ	1	0.9203920631125987	0	0	0
hin-i·ʔatu	4	2.420392063112599	0	0	0
qukuːk	1	0.9203920631125987	0	0	0
ʔu-(w)aƛ-ƛa·	1	0.9203920631125987	0	0	0
ʔaƛ	1	0.9203920631125987	0	0	0
ḥačxʷinƛ	4	2.420392063112599	0	0	0
hisa-qḥɬi	1	0.9203920631125987	0	0	0
sayaː	2	1.4203920631125984	0	0	0
kʷaːc̓inuː	1	0.9203920631125987	0	0	0
ḥiɬ	1	0.9203920631125987	0	0	0
ƛaʔuːkʷiʔatḥ-spa	1	0.9203920631125987	0	0	0
hita-ʼaqƛis	1	0.9203920631125987	0	0	0
qiː-(y)u·k̓ʷaːɬ	2	1.4203920631125984	0	0	0
ḥačx-tu·p	1	0.9203920631125987	0	0	0
qawiqa·ɬ	1	0.9203920631125987	0	0	0
m̓uksy̓i-qc̓aƛ	1	0.9203920631125987	0	0	0
t̓i-qs	1	0.9203920631125987	0	0	0
ƛayuːkʷiƛ	1	0.9203920631125987	0	0	0
p̓uːʔi	2	1.4203920631125984	0	0	0
qʷi-sa·ḥi	1	0.9203920631125987	0	0	0
kʷis-tu·p	8	4.399354530241454	0	0	0
kʷis-sa·ḥi	1	0.9203920631125987	0	0	0
tuč̓a-csiʔiɬ	1	0.9203920631125987	0	0	0
č̓u-y̓i·ḥa	3	1.9203920631125986	0	0	0
wiḥi-ʼu(ƛ)	3	1.9203920631125986	0	0	0
hiš-ca	1	0.9203920631125987	0	0	0
ʔaʔiːḥ	1	0.9203920631125987	0	0	0
qacqas	1	0.9203920631125987	0	0	0
t̓imyis	2	1.4203920631125984	0	0	0
ḥunqis	2	1.4203920631125984	0	0	0
wiḥi-ʼa·s-ʼatḥ	2	1.4203920631125984	0	0	0
waː-ƛa·	1	0.9203920631125987	0	0	0
ʔu-pap	1	0.9203920631125987	0	0	0
ḥačxʷi·-qčik	1	0.9203920631125987	0	0	0
y̓a·q-naq	3	1.9203920631125986	0	0	0
čimt̓a	3	1.8074348553669615	0	0	0
ʔuːkʷiːqstaƛ	1	0.9203920631125987	0	0	0
kakaw̓in	2	1.4203920631125984	0	0	0
č̓iːq-ʼaqa	2	1.3993545302414534	0	0	0
ʔimč̓aːqy̓ak	2	1.4203920631125984	0	0	0
dup-ʔu-kʷink	1	0.9203920631125987	0	0	0
ḥan̓aḥtup	1	0.9203920631125987	0	0	0
ʔint	2	1.4203920631125984	0	0	0
ƛ̓iƛk	2	1.4203920631125984	0	0	0
ʔaʔataɬ	1	0.9203920631125987	0	0	0
cis-insʔiː	1	0.9203920631125987	0	0	0
ƛiḥ-ʽsa(ƛ)	1	0.9203920631125987	0	0	0
ʔu-ʔi·ya-ʔis	2	1.3074348553669615	0	0	0
ʼiḥta-ʼa·	1	0.9203920631125987	0	0	0
wiḥi-ʽsan̓ap	1	0.9203920631125987	0	0	0
ʔaya-qs-ƛa·	1	0.9203920631125987	0	0	0
ʕac̓ik-ƛa·	1	0.9203920631125987	0	0	0
dup-tušk-ʼiːḥ	1	0.9203920631125987	0	0	0
ʔu-ʼinɬ	1	0.9203920631125987	0	0	0
hinat	1	0.9203920631125987	0	0	0
wiːqḥap-w̓it̓as-ʔaːš	1	0.9203920631125987	0	0	0
ḥaʔukʷiƛ̓as	1	0.9203920631125987	0	0	0
qaːḥiːta	1	0.9203920631125987	0	0	0
c̓a-ʔiː-ʼa·	1	0.9203920631125987	0	0	0
č̓aniː	2	1.4203920631125984	0	0	0
qʷis-ƛa·	1	0.9203920631125987	0	0	0
ɬači(ƛ)	1	0.9203920631125987	0	0	0
n̓uwiʔi·qsu	1	0.9203920631125987	0	0	0
k̓acḥ-a·ɬ	1	0.9203920631125987	0	0	0
tukʷ-aq-ʔin	1	0.9203920631125987	0	0	0
ta-maɬ-n̓i·	1	0.9203920631125987	0	0	0
wik-n̓i·	1	0.9203920631125987	0	0	0
ta-ʽsa(ƛ)	3	1.9203920631125986	0	0	0
kʷis-ut-quː-ʼa	1	0.9203920631125987	0	0	0
ʕaʕiƛ	1	0.9203920631125987	0	0	0
ʼaqƛ-ʼiḥta	1	0.9203920631125987	0	0	0
hin-(w)aƛ	2	1.4203920631125984	0	0	0
quːm̓a-ʔi·(ƛ)	1	0.9203920631125987	0	0	0
ʔuːna-wa·	1	0.9203920631125987	0	0	0
ʔuːš-(č)iɬ	1	0.9203920631125987	0	0	0
c̓awa-(č)iɬ	1	0.9203920631125987	0	0	0
kaː-pap	1	0.9203920631125987	0	0	0
ʔuyi-??	1	0.9203920631125987	0	0	0
č̓u-p̓u·qs	1	0.9203920631125987	0	0	0
mux̣ʷ	1	0.9203920631125987	0	0	0
ʔukʷ-i·qsta-ckʷi·	1	0.9203920631125987	0	0	0
k̓iɬanus	2	1.4203920631125984	0	0	0
hiš-ʼaːqsḥhin	1	0.9203920631125987	0	0	0
tupkaːpiːḥ	1	0.9203920631125987	0	0	0
ƛ̓is-it	1	0.9203920631125987	0	0	0
ʔukʷi-čink	1	0.9203920631125987	0	0	0
ḥacxʷi·	2	1.4203920631125984	0	0	0
hiɬ-ʼa·ḥi	1	0.9203920631125987	0	0	0
ʔu·q-či	2	1.4203920631125984	0	0	0
humwic̓a	1	0.9751374611522832	0	0	0
kumt-kʷa	4	2.475137461152283	0	0	0
quʔušin	2	1.475137461152283	0	0	0
c̓iːk-iːkʷ	1	0.9751374611522832	0	0	0
haʔuk.	1	0.9751374611522832	0	0	0
mis-p̓u·qs	1	0.9751374611522832	0	0	0
yeː	1	0.9751374611522832	0	0	0
ʔu-sumḥi·	2	1.475137461152283	0	0	0
haw̓-ʼik	1	0.9751374611522832	0	0	0
ḥanaːqƛ	2	1.475137461152283	0	0	0
čums-m̓i·t	3	1.975137461152283	0	0	0
naʔa·-p̓u·qs	1	0.9751374611522832	0	0	0
siq	2	1.4533827396605308	0	0	0
yac-ma·s	1	0.9751374611522832	0	0	0
mac	1	0.9751374611522832	0	0	0
suːḥʷ-n̓a·ḥ	1	0.9751374611522832	0	0	0
suːḥʷ-iːp	1	0.9751374611522832	0	0	0
ʕač	1	0.9751374611522832	0	0	0
ɬuːčma	1	0.9751374611522832	0	0	0
čums	4	2.475137461152283	0	0	0
ƛ̓apč-ʼi·tap	1	0.9751374611522832	0	0	0
siqa	1	0.9751374611522832	0	0	0
quʔušin-m̓i·t	13	6.953382739660531	0	0	0
k̓ic-nu·xʷiɬ	1	0.9751374611522832	0	0	0
kaːʔa	4	2.453382739660531	0	0	0
ʕam̓iːt	7	3.975137461152283	0	0	0
ƛ̓uɬ-apu(ƛ)	2	1.475137461152283	0	0	0
ʔu-ca-ḥta·kʷ	1	0.9751374611522832	0	0	0
č̓am-ʼi·ƛiɬ	2	1.475137461152283	0	0	0
ʕiqat	1	0.9751374611522832	0	0	0
c̓ap	1	0.9751374611522832	0	0	0
ʔu-naqa	1	0.9751374611522832	0	0	0
nisw	1	0.9751374611522832	0	0	0
waʔič-ʽpiƛ	1	0.9751374611522832	0	0	0
t̓iqʷ-ʽpiƛ	2	1.4533827396605308	0	0	0
haw̓a-ʼa·s	1	0.9751374611522832	0	0	0
ʔayisaq-ʼaqƛ	1	0.9751374611522832	0	0	0
dupcvː-c̓iːk-iːk	1	0.9751374611522832	0	0	0
qʷaː-in̓ak̓uːḥ	1	0.9751374611522832	0	0	0
w̓aqʔuː	4	2.453382739660531	0	0	0
ʔayisaq	1	0.9751374611522832	0	0	0
qʷi-ʼi·c-ʼaːh	1	0.9751374611522832	0	0	0
haʔum-na·k	1	0.9751374611522832	0	0	0
wišq-ʼaqƛ	1	0.9751374611522832	0	0	0
sumt	1	0.9751374611522832	0	0	0
suːḥʷ-ašt	1	0.9751374611522832	0	0	0
ʔaːʔaːtuː	1	0.9751374611522832	0	0	0
qʷiː-ʼatup	1	0.9751374611522832	0	0	0
naʔa·-ʼiːk	1	0.9751374611522832	0	0	0
m̓aw̓aː	1	0.9751374611522832	0	0	0
c̓iːk-ʔaɬ	3	1.9533827396605308	0	0	0
yaːʔaɬ	1	0.9751374611522832	0	0	0
ʔu-ca·	1	0.9751374611522832	0	0	0
qʷis-aya	1	0.9751374611522832	0	0	0
dupcvː-c̓iːk-iːk-kʷačiƛ	1	0.9751374611522832	0	0	0
hašiy̓in	1	0.978962467128855	0	0	0
hint	3	1.9789624671288546	0	0	0
qʷis-tu·p	1	0.978962467128855	0	0	0
ʔu-n̓aḥi	1	0.978962467128855	0	0	0
čink	2	1.4789624671288546	0	0	0
t̓iqʷ-a·n̓u-ʽsaƛ	1	0.978962467128855	0	0	0
čam-a·s	1	0.978962467128855	0	0	0
qiː-yas	1	0.978962467128855	0	0	0
kʷis-ʼatḥ	5	2.978962467128855	0	0	0
kʷis-ʼa·tḥ	5	2.978962467128855	0	0	0
ʔaqi-čiːɬ	2	1.4789624671288546	0	0	0
ʔaqis	1	0.978962467128855	0	0	0
yaqʷ-iːɬ	1	0.978962467128855	0	0	0
yaxʷ-maɬ-api	1	0.978962467128855	0	0	0
n̓a·n̓ič	4	2.478962467128855	0	0	0
hiniː	1	0.978962467128855	0	0	0
kʷi·sc-maɬ-snaʕaːɬ	1	0.978962467128855	0	0	0
ʔaːna-na·k	2	1.4789624671288546	0	0	0
qʷaː-cum	1	0.978962467128855	0	0	0
hiɬ-cu·t	1	0.978962467128855	0	0	0
wa·waɬ-p̓ičḥ	1	0.978962467128855	0	0	0
čat-cu·t-ʼum	1	0.978962467128855	0	0	0
kʷi-y̓akʷ	1	0.978962467128855	0	0	0
kʷiːs-ca-a·pi	1	0.978962467128855	0	0	0
čat-as-ʼakƛi	2	1.4789624671288546	0	0	0
kʷi-č̓akʷ	1	0.978962467128855	0	0	0
tupk-api	1	0.978962467128855	0	0	0
kʷi-ckʷi·	1	0.978962467128855	0	0	0
tu-ʔaɬa	1	0.978962467128855	0	0	0
ƛ̓uḥ-as-ʼakƛi	2	1.4789624671288546	0	0	0
muk-ʼa·qƛ̓iƛ	1	0.978962467128855	0	0	0
ʕat̓uː-m̓i·t	7	3.978962467128855	0	0	0
ʔuxʷaːpiq-iːɬ	2	1.4789624671288546	0	0	0
ʔu-ʼatup	1	0.978962467128855	0	0	0
kʷiːs-ca-ʔa·p	1	0.978962467128855	0	0	0
kʷis-ca-ʔa·p-uƛ	1	0.978962467128855	0	0	0
čaʔaːɬči	1	0.978962467128855	0	0	0
sus-ačišt	1	0.978962467128855	0	0	0
ʕat̓uː	2	1.4789624671288546	0	0	0
ƛ̓uq	1	0.978962467128855	0	0	0
kapxʷ	1	0.978962467128855	0	0	0
ʔani-(š)tis-wa·	1	0.978962467128855	0	0	0
hayum	1	0.978962467128855	0	0	0
yaq-ink	1	0.978962467128855	0	0	0
ʕac̓ik-ckʷi·	1	0.9782452785082477	0	0	0
hiɬ-ʔaːḥi	1	0.9782452785082477	0	0	0
piḥ-i·s	1	0.9782452785082477	0	0	0
qʷiyu-matak	1	0.9782452785082477	0	0	0
waːsniːp-m̓i·t	7	3.978245278508248	0	0	0
ƛawaː-ʼas	1	0.9782452785082477	0	0	0
dupcv-ʔu·q	1	0.9782452785082477	0	0	0
wa·ɬ-ʼaqstu(ƛ)	1	0.9782452785082477	0	0	0
k̓at	1	0.9782452785082477	0	0	0
haw̓a-ca·q	1	0.9782452785082477	0	0	0
t̓iqs-ʽpiƛ	1	0.9782452785082477	0	0	0
našaːk	1	0.9782452785082477	0	0	0
haʔuk-w̓it̓as	1	0.9782452785082477	0	0	0
qʷi-ʼi·c-w̓it̓as	1	0.9782452785082477	0	0	0
wa·ɬ-ʼaqƛ	1	0.9782452785082477	0	0	0
n̓ač-maɬ-api	1	0.9782452785082477	0	0	0
tumq	1	0.9782452785082477	0	0	0
ḥačw̓aḥs	5	2.978245278508248	0	0	0
yac-ʼaḥs	2	1.4782452785082476	0	0	0
ʕišiː	5	2.978245278508248	0	0	0
tu-wa·s	1	0.9782452785082477	0	0	0
nixtin	2	1.4782452785082476	0	0	0
k̓ač	2	1.4782452785082476	0	0	0
č̓am-aḥuːp	1	0.9782452785082477	0	0	0
ƛaya-ʔum-č	1	0.9782452785082477	0	0	0
huʔa-ʔa·s	1	0.9782452785082477	0	0	0
k̓ama-qs	1	0.9782452785082477	0	0	0
haw̓a-api	1	0.9782452785082477	0	0	0
puʕaɬʔatu	1	0.9782452785082477	0	0	0
w̓ana	1	0.9782452785082477	0	0	0
waːsniːp-m̓it	1	0.9782452785082477	0	0	0
yaːʔaɬ-ʼa·s	1	0.9782452785082477	0	0	0
c̓iːk-s-ʼiːk	1	0.9782452785082477	0	0	0
wa·ɬ-c̓an̓aq	1	0.9782452785082477	0	0	0
yac-sit-ʽsaƛ	1	0.9782452785082477	0	0	0
ʔu-kš	1	0.9782452785082477	0	0	0
kamatqʷ-maɬ-api	1	0.9782452785082477	0	0	0
ʔu-ma·p-ʼiːk	1	0.9782452785082477	0	0	0
ʕiq	1	0.9782452785082477	0	0	0
xʷak	2	1.3652880707626105	0	0	0
wim̓aːqstu(ƛ)	1	0.9782452785082477	0	0	0
tuxʷ-mi·s	1	0.9782452785082477	0	0	0
suː	1	0.9782452785082477	0	0	0
ʕam̓aːk̓ʷaɬ	1	0.9782452785082477	0	0	0
c̓iːk-ʼiːk	1	0.9782452785082477	0	0	0
waɬ-kʷa	1	0.9782452785082477	0	0	0
xʷak-yu·	1	0.9782452785082477	0	0	0
ƛukʷatq-caqa	1	0.8870427922543629	0	0	0
ƛuːkʷaːna	8	4.387042792254363	0	0	0
ƛ̓iːʔiɬ	1	0.8870427922543629	0	0	0
ʔatḥiː-iy̓u	2	1.3870427922543629	0	0	0
ƛuːkʷaːna-w̓it̓as	1	0.8870427922543629	0	0	0
ʔiːḥ-p̓i·t	2	1.3870427922543629	0	0	0
manuːʔisʔatḥ	1	0.8870427922543629	0	0	0
ʔuːš-cpa·	1	0.8870427922543629	0	0	0
suč̓a-p̓it	1	0.8870427922543629	0	0	0
suč̓a-i·q	1	0.8870427922543629	0	0	0
hiš-uːs	1	0.8870427922543629	0	0	0
pi-ʽiɬ	2	1.3870427922543629	0	0	0
w̓a	2	1.3870427922543629	0	0	0
hita-ʔa·tu	1	0.8870427922543629	0	0	0
ɬuːcsamiːḥ	2	1.3870427922543629	0	0	0
nuːtiːc	1	0.8870427922543629	0	0	0
hita-ʼatu	1	0.8870427922543629	0	0	0
ʽpitap	1	0.8870427922543629	0	0	0
t̓i	1	0.8870427922543629	0	0	0
ʔuːštup	2	1.3870427922543629	0	0	0
ƛ̓učum	1	0.8870427922543629	0	0	0
wiƛ̓uk	1	0.8870427922543629	0	0	0
sa-(y)i·ʔiƛ	1	0.8870427922543629	0	0	0
c̓iːqaː	1	0.8870427922543629	0	0	0
y̓imy̓aːx	1	0.8870427922543629	0	0	0
m̓aːsuːɬ	1	0.8870427922543629	0	0	0
hiɬ-tqyaːpaɬ	1	0.8870427922543629	0	0	0
ʔu-kʷa·ɬ	2	1.3870427922543629	0	0	0
sa-ʕaːq-uɬw-ʼaʔ	1	0.8870427922543629	0	0	0
sa-ʕaːq-uɬw-ʼa·ʔa·	1	0.8870427922543629	0	0	0
numap̓at̓u	2	1.3870427922543629	0	0	0
saː-csuḥta	1	0.8870427922543629	0	0	0
hiːɬtqy-a·p̓aɬ	2	1.3870427922543629	0	0	0
hiniːc-c̓i(ƛ)	1	0.8870427922543629	0	0	0
sus-w̓isč-ʼaʔa·	1	0.8870427922543629	0	0	0
hiniːc-c̓i	1	0.8870427922543629	0	0	0
k̓aḥ-api	1	0.8870427922543629	0	0	0
saya-a·č̓a	3	1.887042792254363	0	0	0
saya-a·č̓a-matak	1	0.8870427922543629	0	0	0
qʷa-(y)a·tukʷ	1	0.8870427922543629	0	0	0
takaːs	2	1.3870427922543629	0	0	0
hita-ḥt-ʼu·ɬ	1	0.8870427922543629	0	0	0
sa-ʕaːq-uɬw-ʼa·ʔa	1	0.8870427922543629	0	0	0
qʷaː-cxkʷi·	1	0.8870427922543629	0	0	0
naʔaː-ct̓aɬ	2	1.3870427922543629	0	0	0
tak-st̓uq-ʼiƛ	1	0.8870427922543629	0	0	0
ƛaʔuː-ʼi(ƛ)	1	0.8870427922543629	0	0	0
č̓ap-yiːq	2	1.3870427922543629	0	0	0
ƛ̓apḥ	1	0.8870427922543629	0	0	0
hin-iːc-c̓i	1	0.8870427922543629	0	0	0
qʷayaːc̓ik-sa	1	0.8870427922543629	0	0	0
tak-a·qtu·	1	0.8870427922543629	0	0	0
mačɬiː	1	0.8870427922543629	0	0	0
mačɬaːtʔatḥ	1	0.8870427922543629	0	0	0
maːn̓uːʔisʔatḥ-iːc	1	0.8870427922543629	0	0	0
c̓iːq-y̓ak	1	0.8870427922543629	0	0	0
ʔuːƛ̓aqči	2	1.3870427922543629	0	0	0
hiɬ-ʼatḥ-ckʷi·	1	0.8870427922543629	0	0	0
nuča·ɬʔatḥ	1	0.8870427922543629	0	0	0
nučaːɬʔatḥ	2	1.3870427922543629	0	0	0
ʔiq-ʔiː-ʼas	1	0.8870427922543629	0	0	0
wiːnapi	1	0.8870427922543629	0	0	0
hin-ʔaɬ-ʼaqƛ	1	0.8870427922543629	0	0	0
ʔuyaː	1	0.8870427922543629	0	0	0
wiːq-ʼaqƛ	2	1.3870427922543629	0	0	0
hinaːs	2	1.3870427922543629	0	0	0
hiɬ-sti·s	1	0.8870427922543629	0	0	0
tak-wiːʔa	1	0.8870427922543629	0	0	0
ʔuːʔuːkiniš	1	0.8870427922543629	0	0	0
čiːqƛisʔatḥ	2	1.3870427922543629	0	0	0
č̓aʔuš-ʼi·c	1	0.8870427922543629	0	0	0
dup-ʔaya-ʼaqƛ-api	1	0.8870427922543629	0	0	0
ʔumaːk	1	0.8870427922543629	0	0	0
tuxʷiːḥa	1	0.8870427922543629	0	0	0
dup-č̓iːk-ḥta	1	0.8870427922543629	0	0	0
sa	1	0.8870427922543629	0	0	0
muː-twi·ʔiɬ	1	0.8870427922543629	0	0	0
ḥa-ʼiḥta-ʔis	2	1.3870427922543629	0	0	0
ʔiq-sčiːk	1	0.8870427922543629	0	0	0
huʔa-p̓in	2	1.3870427922543629	0	0	0
ʕuc̓uːsʔatḥ	2	1.3870427922543629	0	0	0
w̓apuːkḥ	1	0.8870427922543629	0	0	0
hita-wiːʔis	1	0.8870427922543629	0	0	0
niːtiːnaʔatḥ	3	1.887042792254363	0	0	0
tupq-ʼaqstu(ƛ)	1	0.8870427922543629	0	0	0
ƛ̓atḥ-api	1	0.8870427922543629	0	0	0
ƛ̓atḥak	1	0.8870427922543629	0	0	0
kaps-api	1	0.8870427922543629	0	0	0
miɬ-imy̓uːƛ	1	0.8870427922543629	0	0	0
muː-qumɬ	2	1.3870427922543629	0	0	0
ʔunc̓uk-ʔis	1	0.8870427922543629	0	0	0
ʔuːš-saːc̓u	1	0.8870427922543629	0	0	0
ʕaʔuk-aq	1	0.8870427922543629	0	0	0
ḥismis	1	0.8870427922543629	0	0	0
hiɬ-aqsi-ʔis	1	0.8870427922543629	0	0	0
ʔiiːḥ	1	0.8870427922543629	0	0	0
haʔum-caqa	1	0.8870427922543629	0	0	0
dup#-mukʷ	1	0.8870427922543629	0	0	0
k̓uː-č-ʼiːḥ	1	0.8870427922543629	0	0	0
ʔuːq	4	2.387042792254363	0	0	0
dup#-c̓iːq	1	0.8870427922543629	0	0	0
haɬim̓aː-aksuɬ	2	1.3870427922543629	0	0	0
qʷay-a·tuk	1	0.8870427922543629	0	0	0
ɬisping	1	0.8870427922543629	0	0	0
woɬves	1	0.8870427922543629	0	0	0
huːʕiːʔatḥ	1	0.8870427922543629	0	0	0
qum̓aː-uːs	1	0.8870427922543629	0	0	0
maḥt̓i·	1	0.8870427922543629	0	0	0
qum̓aː-aqƛ̓-ʼas	1	0.8870427922543629	0	0	0
kʷis-ḥi·-ʼin…a·tuk	1	0.8870427922543629	0	0	0
qʷi-ʕin	1	0.8870427922543629	0	0	0
hašiɬ	1	0.8870427922543629	0	0	0
ʕimt-na·k	2	1.3870427922543629	0	0	0
ƛ̓ay̓u	1	0.8870427922543629	0	0	0
his-i·k-ʼa·qƛ̓as	1	0.8870427922543629	0	0	0
ḥimq	3	1.887042792254363	0	0	0
ʔu-ʔinkʷ	1	0.8870427922543629	0	0	0
našuk	1	0.8870427922543629	0	0	0
ƛ̓ač	1	0.8870427922543629	0	0	0
t̓aḥ-ʔi·(ƛ)	1	0.8870427922543629	0	0	0
ḥa-caqc̓in(ƛ)	1	0.8870427922543629	0	0	0
niːyaː-ʼatḥ	1	0.8870427922543629	0	0	0
saya-ck	1	0.8870427922543629	0	0	0
ʔiːqḥ-y̓akʷ	1	0.8870427922543629	0	0	0
himwic̓aq-y̓akʷ	2	1.3870427922543629	0	0	0
hita-(c)suḥta	1	0.8870427922543629	0	0	0
c̓axʷ	3	1.887042792254363	0	0	0
katx-kʷisa-as	1	0.8870427922543629	0	0	0
ʕaːʔiː	3	1.887042792254363	0	0	0
hiɬ-tqyaːp̓iː-ʼas	1	0.8870427922543629	0	0	0
wik-ʔiː	1	0.8870427922543629	0	0	0
wik-matak	1	0.8870427922543629	0	0	0
ʔuna-č̓a	1	0.8870427922543629	0	0	0
m̓a-y̓uk	1	0.8870427922543629	0	0	0
č̓a-ʼiƛ	1	0.8870427922543629	0	0	0
hawiɬ-ču·	1	0.8870427922543629	0	0	0
ʔiq-yuːya	1	0.8870427922543629	0	0	0
c̓uš-imɬ	1	0.8870427922543629	0	0	0
nasq	1	0.8870427922543629	0	0	0
kutḥ-y̓ak	1	0.8870427922543629	0	0	0
ƛ̓ix-ʼaqƛ-ʼa·ʔa	2	1.3870427922543629	0	0	0
ʔaːʔiːktaqyu-ckʷi·	1	0.8870427922543629	0	0	0
ƛ̓učqak	1	0.8870427922543629	0	0	0
ʔiq-m̓a·-k̓uk	1	0.8870427922543629	0	0	0
paƛ-ḥaː	1	0.8870427922543629	0	0	0
dup-ʔiq-m̓a·-c̓u·	1	0.8870427922543629	0	0	0
ʔanat̓uː	1	0.8870427922543629	0	0	0
yaqʷ-čiː-ʽiɬ	1	0.8870427922543629	0	0	0
ʔink-ʽiɬ	1	0.8870427922543629	0	0	0
paƛk	1	0.8870427922543629	0	0	0
hiɬ-cqi·-na·k	1	0.8870427922543629	0	0	0
n̓aːcsa-na·k	1	0.8870427922543629	0	0	0
nuːtx	1	0.8870427922543629	0	0	0
sa-csuḥta	1	0.8870427922543629	0	0	0
kʷis-??	2	1.3870427922543629	0	0	0
hist	1	0.8870427922543629	0	0	0
hiš-taq	1	0.8870427922543629	0	0	0
ʔuʔiːp	1	0.8870427922543629	0	0	0
yimɬ	1	0.8870427922543629	0	0	0
kitxʷ-matak-ckʷi·-ʔaːɬ-uk…čik	1	0.8870427922543629	0	0	0
nak	1	0.8870427922543629	0	0	0
ʕuy̓i-na·k	1	0.8870427922543629	0	0	0
ḥis	1	0.8870427922543629	0	0	0
ʔu-y̓a·	1	0.8870427922543629	0	0	0
tuxʷ-ačišt	2	1.3870427922543629	0	0	0
his-y̓ak	1	0.8870427922543629	0	0	0
ʔiːčim	1	0.8870427922543629	0	0	0
č̓it-iːt-yaq-pi(ƛ)	1	0.8870427922543629	0	0	0
cubicɬe	1	0.8870427922543629	0	0	0
kuːkuḥʷʼisa-ʼuqs	1	0.8870427922543629	0	0	0
ʔaƛa-qs	1	0.8870427922543629	0	0	0
