item	frequency	REF	PRED	MOD	dispersion	dispersionREF	dispersionPRED	dispersionMOD	dispersionNorm	dispersionREFNorm	dispersionPREDNorm	dispersionMODNorm	gloss
hin-a·s	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there.MOM-on.board
hin-a·či(ƛ)	3	0	3	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there.MOM-go.out.to.meet
hin-a·ḥin	2	0	2	0	0.863973224958164	1	0.863973224958164	1	0.8705287245573889	1	0.8705287245573889	1	there.MOM-deprive.of
hin-ačišt	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	there.MOM-on.the.sea
hin-aɬa	6	0	6	0	0.698541716471432	1	0.698541716471432	1	0.7038419848247622	1	0.7038419848247622	1	there.MOM-attach.on
hin-in	5	0	5	0	0.6313650490078893	1	0.6313650490078893	1	0.6361556064073228	1	0.6361556064073228	1	there.MOM-come
hin-in-ckʷi·	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	there.MOM-come-happened
hin-i·ʔatu	2	0	2	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	there.MOM-get.to.be.under.water
hin-iːc	1	0	1	0	0.9674874491991394	1	0.9674874491991394	1	0.9748283752860413	1	0.9748283752860413	1	there-take.along
hin-iːc-c̓i	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there.MOM-take-??
hin-iːc-su(ƛ)	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	there-take.along-move.away?
hin-iːp	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	there-obtain
hin-iːʔas	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there.MOM-go.out
hin-kʷay̓iːḥ	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	there-try.to.get
hin-ʔaɬ	7	0	7	0	0.6454697585464978	1	0.6454697585464978	1	0.6503673371070698	1	0.6503673371070698	1	there.MOM-aware.of
hinat	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	invite
hinata	2	0	2	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	invite
hinaːs	2	0	2	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	
hinic	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	take.along
hiniː	1	0	1	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	
hiniːc	9	0	9	0	0.8472388238106622	1	0.8472388238106622	1	0.8536673491509094	1	0.8536673491509094	1	take.along
hiniːc-c̓i	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	bring-??
hiniːc-c̓i(ƛ)	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	bring-??
hiniːp	6	0	6	0	0.8205833134114273	1	0.8205833134114273	1	0.8268095868963027	1	0.8268095868963027	1	take.long
hiniːy̓uɬ	1	1	0	0	0.9906765479321061	0.9906765479321061	1	1	0.9981934240635915	0.9981934240635915	1	1	
hinkiːc	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	headdress.dance
hink̓uːʔas	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
hinq	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	growling
hint	3	0	3	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	come?
hinumsinƛ	2	0	2	0	0.9539803968443701	1	0.9539803968443701	1	0.961218836565097	1	0.961218836565097	1	
hinusa	4	0	4	0	0.8447286636385369	1	0.8447286636385369	1	0.8511381428399374	1	0.8511381428399374	1	get.out.of.water
his	16	2	13	0	0.597448003825006	0.8911068611044705	0.5686018499788521	1	0.6019812116102613	0.897868240395038	0.5729161841410426	1	beat
his-aq	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there-come.from
his-i·k	9	4	5	0	0.6590963423380349	0.7548410231890988	0.6590963423380349	1	0.6640973142237746	0.76056846922799	0.6640973142237746	1	there-going.along
his-i·kʷ	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	there-going.along
his-iːʔas	1	0	1	0	0.9884054506335167	1	0.9884054506335167	1	0.9959050945441408	1	0.9959050945441408	1	there-go.out
his-kʷist	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	chope-move.away.from
his-kʷist-ʼaḥs	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	chop-move.away.from-in.a.vessel
his-sta·	1	1	0	0	0.9884054506335167	0.9884054506335167	1	1	0.9959050945441408	0.9959050945441408	1	1	there-move
his-taq	20	1	19	0	0.4473105426727229	0.8856084150131484	0.4841526479358808	1	0.4507045646151993	0.8923280741900517	0.48782621373378043	1	there-come.from
his-taq-iːs	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	there-come.from-??
his-umɬ-ʽis	1	0	1	0	0.9674874491991394	1	0.9674874491991394	1	0.9748283752860413	1	0.9748283752860413	1	there-all.over-on.the.beach
his-y̓ak	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	beat-instrument
hisa-qḥɬi	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	there-tell.about
hisit	3	3	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	
hisiː-ckʷi·	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	??-done
hist	6	0	6	0	0.5617977528089889	1	0.5617977528089889	1	0.5660604600746719	1	0.5660604600746719	1	there
hist-anam	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	there-??
hist-a·čiƛ	1	1	0	0	0.9566100884532632	0.9566100884532632	1	1	0.9638684812718296	0.9638684812718296	1	1	there-go.out.to.sea
hist-wa·s	1	1	0	0	0.9769304327038011	0.9769304327038011	1	1	0.9843430085511261	0.9843430085511261	1	1	there-go.outdoors
hist-ʼatḥ-ckʷi·	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there-belonging.to-done
hist-ʼi	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	there-??
hist-ʼi(ƛ)	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	there-take
hista	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	there
hista-ʼi(ƛ)	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	there-start.from
hisuɬta	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	get.off
hita	19	0	19	0	0.47426299432540225	1	0.47426299432540225	1	0.47786152120032704	1	0.47786152120032704	1	there.MOM
hita-(c)suḥta	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there.MOM-come.out.of.the.woods
hita-csuḥta	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	there.MOM-come.out.of.the.woods
hita-c̓u·-sa(ƛ)	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	there.MOM-in.a.bay-on.the.beach
hita-inq	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	there.MOM-down.a.slope
hita-inq-ʔis	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	there.MOM-down.a.slope-on.the.beach
hita-inq-ʼu·(ƛ)	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	there.MOM-down.a.slope-on.the.rocks
hita-inq-ʽsa(ƛ)	3	0	3	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	there.MOM-down.a.slope-on.the.beach
hita-qs	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there.MOM-in.a.vessel
hita-quː	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there.MOM-at.a.point
hita-sa(ƛ)-na·k	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there.MOM-on.the.beach-having
hita-ʔa·tqu-ʼiḥta	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	there.MOM-come.off?-at.the.point
hita-ʔa·tu	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there.MOM-come.off?
hita-ʼaqƛ	2	0	2	0	0.7534066459478844	1	0.7534066459478844	1	0.7591232084788632	1	0.7591232084788632	1	there.MOM-inside
hita-ʼatu	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there.MOM-come.off
hita-ʼa·qƛ̓iƛ	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there.MOM-in.the.woods
hita-ʽsa(ƛ)	2	0	2	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	there.MOM-on.the.beach
hita-ḥt	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there.MOM-move.downstream
hitawa	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	say.nasty.things
hixʷ	2	0	2	0	0.9567296198900312	1	0.9567296198900312	1	0.9639889196675903	1	0.9639889196675903	1	exerting.effort
hiyiq	4	3	0	1	0.801458283528568	0.801458283528568	1	0.8856084150131484	0.8075394435746116	0.8075394435746116	1	0.8923280741900517	various
hiyiq-šaḥap-ckʷi·	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	various.things-doing-happened
hiš	18	7	9	2	0.3649826015353148	0.6459478842935693	0.39833187239355056	0.801458283528568	0.36775195043290904	0.6508490906901121	0.40135426285010767	0.8075394435746116	all
hiš-(č)iɬ	2	1	1	0	0.9054506335166148	0.9896007650011953	0.9158498685154195	1	0.9123208478863061	0.9971094785017464	0.9227989883174755	1	all-with.ref.to
hiš-aḥta	1	0	1	0	0.9884054506335167	1	0.9884054506335167	1	0.9959050945441408	1	0.9959050945441408	1	all-do.to
hiš-ca	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	all-go.to
hiš-caqs	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	both-side.of.canoe
hiš-cuq	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	all-in.hand
hiš-cuw̓aƛ	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	all-side
hiš-imɬ	2	0	2	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	all-in.a.group
hiš-iɬ	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	all-with.ref.to
hiš-maʕuk	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	all-one.skilled.in
hiš-sa·cu	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	all-at.a.place
hiš-siːk	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	all-complete
hiš-suːƛ	1	0	1	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	all-die
hiš-taq	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	all-come.from
hiš-umɬ	5	0	5	0	0.9599569686827636	1	0.9599569686827636	1	0.9672407563531255	1	0.9672407563531255	1	all-in.a.bunch
hiš-umɬ-ʽipiƛ	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	all-in.a.group-in.the.house
hiš-umɬ-ʽiɬ	1	0	1	0	0.9924695194836242	1	0.9924695194836242	1	1	1	1	1	all-in.a.group-in.the.house
hiš-uː	1	0	1	0	0.9924695194836242	1	0.9924695194836242	1	1	1	1	1	all-acting.together
hiš-uːs	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	all-at.home
hiš-čut-iɬ	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	all-on.end-with.ref.to
hiš-ʔa-ḥta·	1	0	1	0	0.977049964140569	1	0.977049964140569	1	0.9844634469468867	1	0.9844634469468867	1	all-??-doing.to
hiš-ʽiqsa	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	all-??
hišuk	3	1	2	0	0.9405928759263688	0.977049964140569	0.9635429117857998	1	0.9477297362399134	0.9844634469468867	0.9708539082259425	1	all
hiɬ	86	31	53	0	0.2933134670232224	0.4623938676517085	0.2833864834753426	1	0.29553901783888703	0.4659023361163668	0.28553671212269255	1	there
hiɬ-api-ʽiɬ	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	there-erect-on.the.floor
hiɬ-aqsi-ʔis	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there-at.the.bank-on.the.beach
hiɬ-a·s	1	0	1	0	0.9819507530480517	1	0.9819507530480517	1	0.9894014211730701	1	0.9894014211730701	1	there-on.a.tree
hiɬ-ačišt	1	1	0	0	0.977049964140569	0.977049964140569	1	1	0.9844634469468867	0.9844634469468867	1	1	there-on.the.sea
hiɬ-ačišt-ʼatḥ	1	0	0	1	0.977049964140569	1	1	0.977049964140569	0.9844634469468867	1	1	0.9844634469468867	there-on.the.sea-residing
hiɬ-aʕaq-ʽiɬ	2	0	2	0	0.9385608415013148	1	0.9385608415013148	1	0.9456822835119836	1	0.9456822835119836	1	there-beside-on.the.floor
hiɬ-c	2	0	2	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	there-facing
hiɬ-cqi·	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	there-on.top
hiɬ-cu·t	1	0	1	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	there-on.the.side
hiɬ-l	2	2	0	0	0.853095864212288	0.853095864212288	1	1	0.8595688305431773	0.8595688305431773	1	1	there-??
hiɬ-n̓i·	1	0	1	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	there-down.a.slope
hiɬ-n̓i·q	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	there-down.the.slope
hiɬ-pi·	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	there-on.the.back
hiɬ-qi·	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	there-on.top
hiɬ-sasa	2	0	2	0	0.8740138656466652	1	0.8740138656466652	1	0.8806455498012767	1	0.8806455498012767	1	there-precisely
hiɬ-sp̓i·	2	2	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	there-on.top
hiɬ-tqi·	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	there-bottom
hiɬ-tqya·p̓i	2	0	2	0	0.9444178819029404	1	0.9444178819029404	1	0.9515837649042515	1	0.9515837649042515	1	there-back
hiɬ-tqyaːpaɬ	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	there-??
hiɬ-tqyaːp̓iː-ʼas	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	there-??-in.the.village?
hiɬ-yin	4	4	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	there-at.the.bow
hiɬ-ʼakƛi-aqs	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	there-at.the.rear-in.a.canoe
hiɬ-ʼaqƛ	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	there-inside
hiɬ-ʼatḥ	21	20	1	0	0.7359835160456722	0.7812216112837675	0.887042792254363	1	0.7415678785063343	0.7871492231723473	0.8937733349391788	1	there-residing
hiɬ-ʼa·	2	0	2	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	there-on.the.rock
hiɬ-ʼa·qsta	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	there-amongst
hiɬ-ʼa·qsta-ʽiɬ	1	0	1	0	0.9924695194836242	1	0.9924695194836242	1	1	1	1	1	there-amongst-in.the.house
hiɬ-ʼa·ʔa	3	2	1	0	0.8743724599569686	0.9539803968443701	0.9203920631125987	1	0.8810068649885583	0.961218836565097	0.9273756473563773	1	here-on.the.rock
hiɬ-ḥu·-ʼas	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	there-in.front-on.the.ground
hiɬhin-qs	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	bow-in.a.vessel
hiʔiːs	10	1	9	0	0.5137939278030123	0.867798230934736	0.5026828166919011	1	0.5176924003372276	0.8743827532217272	0.506496982349084	1	there.on.the.ground
hiʔiːs-w̓it̓as	1	1	0	0	0.9884054506335167	0.9884054506335167	1	1	0.9959050945441408	0.9959050945441408	1	1	there.on.the.ground-about.to
hiʔiːš	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	there.on.the.ground
hiːhiːq	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	various
hiːhiːq-šaḥap	3	0	3	0	0.9123834568491515	1	0.9123834568491515	1	0.9193062748404193	1	0.9193062748404193	1	various-doing
hiːkʷaɬ	3	0	3	0	0.7781496533588333	1	0.7781496533588333	1	0.7840539564013007	1	0.7840539564013007	1	nearly
hiːnip	5	0	5	0	0.9674874491991394	1	0.9674874491991394	1	0.9748283752860413	1	0.9748283752860413	1	obtain
hiːnip-či·p	1	0	1	0	0.9674874491991394	1	0.9674874491991394	1	0.9748283752860413	1	0.9748283752860413	1	obtain-for
hiːniːcc̓i	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	??
hiːs	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	
hiːsaʔac̓aƛ	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	grow.up
hiːstiƛ	2	0	2	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	
hiːtkin	6	1	4	1	0.7734879273248865	0.9203920631125987	0.8530958642122879	0.887042792254363	0.7793568589666386	0.9273756473563773	0.8595688305431772	0.8937733349391788	strange
hiːɬ	6	0	6	0	0.6546736791776238	1	0.6546736791776238	1	0.6596410935806336	1	0.6596410935806336	1	
hiːɬ-ciːʕas	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	there.in.a.house-at.the.outside.wall
hiːɬ-čiːʕas	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	there.in.a.house-at.the.outside.wall
hiːɬa	1	1	0	0	0.9660530719579249	0.9660530719579249	1	1	0.9733831145369144	0.9733831145369144	1	1	??
hiːɬtqy	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	??
hiːɬtqy-a·p̓aɬ	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	??-behind
hiːʔaḥs	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	innards
hiːʔuɬa	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	
hiːʕaḥs	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
hiḥ	6	1	5	0	0.9203920631125987	0.9203920631125987	0.9203920631125987	1	0.9273756473563773	0.9273756473563773	0.9273756473563773	1	
hiḥ-ʼu(ƛ)	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	bask-on.the.rocks
huiḥtak	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	know
humaqƛ	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	whole
humwic̓a	1	0	1	0	0.9751374611522831	1	0.9751374611522831	1	0.9825364326147176	1	0.9825364326147176	1	telling.myth
hup	5	1	4	0	0.8477169495577337	0.8911068611044705	0.8477169495577338	1	0.8541491027339516	0.897868240395038	0.8541491027339517	1	roundish
hupaqʷ	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	??
hupaɬ	21	21	0	0	0.5683264460457863	0.5683264460457863	1	1	0.5726386905478801	0.5726386905478801	1	1	
hupic̓atḥ	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
hupi·	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	helping
hupi·-ʼin	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	helping-IMP.2SG>1PL
hupkʷ	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	roundish.thing
hupkʷ-ista	2	0	2	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	roundish.thing-??
husmin	1	1	0	0	0.9769304327038011	0.9769304327038011	1	1	0.9843430085511261	0.9843430085511261	1	1	
huyaːɬ	4	1	3	0	0.9102318909873297	0.9661726033946928	0.9102318909873297	1	0.917138383716729	0.973503552932675	0.917138383716729	1	dance
huyuːɬ	4	0	4	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	dance
huɬ	2	0	2	0	0.8352856801338753	1	0.8352856801338753	1	0.8416235095748525	1	0.8416235095748525	1	dance
huʔa	17	0	17	0	0.3948756169931515	1	0.3948756169931515	1	0.39787178270079554	1	0.39787178270079554	1	back
huʔa-??	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	back-??
huʔa-as	1	0	1	0	0.9674874491991394	1	0.9674874491991394	1	0.9748283752860413	1	0.9748283752860413	1	again-reaching.to
huʔa-ayi·	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	back-give
huʔa-a·n̓u	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	back-all.along
huʔa-a·qtu·	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	back-go.across
huʔa-aːs	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	back-??
huʔa-ca	26	0	26	0	0.44565916990014526	1	0.44565916990014526	1	0.44904066185530717	1	0.44904066185530717	1	back-go.to
huʔa-ca-iːy̓uk	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	back-go.to-??
